TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionHour,TransactionDay,TransactionGap,AgeGroup,Target
94.09,Debit,Miami,Branch,27.0,Student,203.0,1.0,646.8499999999999,16.0,1.0,418.0,Muda,0
263.92,Credit,San Diego,Branch,57.0,Retired,233.0,1.0,4161.71,17.0,2.0,466.0,Lansia,1
77.5,Credit,Fort Worth,Online,51.0,Doctor,201.0,1.0,11079.77,16.0,1.0,530.0,ParuhBaya,0
3.65,Debit,Miami,Online,69.0,Doctor,146.0,1.0,10017.11,17.0,0.0,629.0,Lansia,0
43.88,Credit,Seattle,Online,26.0,Student,251.0,1.0,1644.09,17.0,0.0,356.0,Muda,1
224.79,Debit,Boston,Online,18.0,Student,129.0,1.0,528.38,16.0,1.0,439.0,Muda,2
64.3,Debit,Louisville,ATM,55.0,Retired,67.0,1.0,7530.299999999999,17.0,0.0,426.0,ParuhBaya,0
111.79,Debit,Jacksonville,Online,62.0,Doctor,49.0,1.0,10887.59,17.0,1.0,313.0,Lansia,0
613.7,Credit,Fort Worth,Branch,61.0,Retired,37.0,1.0,7307.11,17.0,2.0,620.0,Lansia,0
26.07,Debit,Baltimore,Branch,20.0,Student,18.999999999999996,3.0,349.98,17.0,3.0,598.0,Muda,2
170.45,Debit,San Francisco,Branch,60.0,Engineer,199.0,1.0,2284.41,16.0,3.0,668.0,Lansia,1
344.27,Debit,San Antonio,Branch,22.0,Student,123.0,1.0,1918.3600000000001,17.0,1.0,410.99999999999994,Muda,1
872.72,Debit,Washington,Online,22.0,Student,288.0,1.0,503.01,16.0,0.0,559.0,Muda,1
292.95,Debit,Memphis,Branch,37.0,Engineer,56.0,1.0,1216.91,16.0,3.0,626.0,Dewasa,0
28.44,Debit,Fresno,ATM,18.0,Student,243.0,1.0,1071.04,17.0,3.0,430.0,Muda,0
209.02,Debit,El Paso,ATM,21.0,Student,74.0,1.0,187.9,17.0,4.0,611.0,Muda,2
20.05,Debit,Chicago,ATM,72.0,Retired,171.0,1.0,7145.67,17.0,2.0,340.0,Lansia,2
175.02,Debit,Phoenix,Online,28.0,Student,71.0,1.0,1493.88,16.0,0.0,573.0,Muda,1
89.5,Credit,Louisville,Branch,41.0,Engineer,134.0,1.0,8658.95,16.0,0.0,440.0,Dewasa,0
69.96,Debit,Baltimore,Branch,28.0,Student,30.999999999999996,1.0,164.12,17.0,0.0,384.0,Muda,2
376.78,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.6499999999999,17.0,0.0,447.0,Muda,0
148.54,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,16.0,4.0,317.0,Lansia,2
388.77,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.49,16.0,0.0,328.0,Muda,0
100.38,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,17.0,0.0,342.0,Lansia,1
137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,16.0,4.0,576.0,Lansia,0
870.3,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,17.0,0.0,432.99999999999994,ParuhBaya,1
458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,18.0,1.0,474.0,ParuhBaya,2
327.35,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.08,18.0,0.0,405.0,Muda,0
757.15,Debit,Raleigh,Online,53.0,Engineer,37.99999999999999,1.0,4702.86,16.0,1.0,656.0,ParuhBaya,1
47.23,Credit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,18.0,3.0,458.00000000000006,Lansia,0
170.97,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,17.0,0.0,552.0,Muda,0
262.43,Credit,San Diego,Online,37.0,Doctor,274.0,5.0,12841.01,17.0,1.0,509.0,Dewasa,1
659.15,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.59,16.0,1.0,642.0,Muda,2
31.53,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.93,17.0,2.0,319.0,Muda,0
250.01,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,16.0,0.0,363.0,Lansia,0
554.15,Debit,Raleigh,ATM,49.0,Doctor,107.99999999999999,1.0,14817.22,17.0,1.0,565.0,ParuhBaya,1
28.38,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.7,16.0,3.0,535.0,ParuhBaya,1
16.8,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,17.0,0.0,342.0,ParuhBaya,1
896.79,Debit,Dallas,Online,33.0,Doctor,168.00000000000003,1.0,11146.74,16.0,0.0,363.0,Muda,2
159.0,Debit,Las Vegas,ATM,49.0,Engineer,37.99999999999999,1.0,369.79,18.0,0.0,608.0,ParuhBaya,0
56.31,Credit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,17.0,2.0,403.0,Lansia,0
203.99,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,16.0,4.0,653.0,ParuhBaya,1
50.99,Debit,Detroit,Branch,29.0,Doctor,75.99999999999999,1.0,1334.6,16.0,1.0,369.00000000000006,Muda,2
101.28,Credit,Chicago,Online,32.0,Engineer,75.0,1.0,2774.35,18.0,2.0,438.0,Muda,2
299.92,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,18.0,0.0,391.00000000000006,Muda,2
77.54,Debit,Phoenix,Online,67.0,Retired,73.0,1.0,4536.38,17.0,2.0,641.0,Lansia,1
18.35,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.39,16.0,0.0,412.00000000000006,Muda,0
732.53,Credit,San Jose,ATM,26.0,Student,116.00000000000001,1.0,441.54,16.0,0.0,531.0,Muda,1
65.11,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,16.0,3.0,423.0,Dewasa,0
67.07,Credit,Los Angeles,ATM,24.0,Student,56.0,1.0,999.6200000000001,16.0,0.0,517.0,Muda,0
137.48,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,17.0,0.0,342.0,ParuhBaya,1
398.36,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.7,16.0,1.0,495.0,Muda,2
469.46,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,18.0,2.0,361.0,Muda,1
37.58,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.44,18.0,0.0,566.0,Lansia,0
160.24,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,17.0,1.0,453.0,Muda,1
315.39,Credit,New York,Branch,23.0,Student,93.0,1.0,929.6,16.0,4.0,527.0,Muda,1
434.17,Debit,Atlanta,ATM,21.0,Student,148.0,5.0,5335.44,16.0,3.0,668.0,Muda,2
165.91,Debit,Jacksonville,ATM,26.0,Student,84.00000000000001,1.0,587.1199999999999,17.0,2.0,599.0,Muda,0
211.36,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,17.0,3.0,416.0,ParuhBaya,1
241.45000000000002,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,16.0,0.0,468.0,Muda,1
23.24,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,16.0,3.0,570.0,Lansia,0
70.88,Credit,Omaha,Branch,74.0,Retired,176.0,1.0,1794.65,16.0,0.0,335.0,Lansia,1
314.52,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,17.0,0.0,594.0,Lansia,0
181.81,Credit,Austin,Online,78.0,Retired,122.0,1.0,7525.7300000000005,16.0,0.0,524.0,Lansia,2
854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,18.0,1.0,362.0,Lansia,0
261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.00000000000001,1.0,7620.6,17.0,3.0,661.0,Lansia,1
220.68,Credit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,18.0,0.0,391.00000000000006,Lansia,1
11.86,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,16.0,1.0,425.0,Muda,1
122.65000000000002,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.51,16.0,3.0,444.0,Muda,2
395.16,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,16.0,0.0,468.0,Lansia,0
704.69,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,17.0,1.0,474.0,ParuhBaya,0
369.89,Debit,San Antonio,ATM,69.0,Retired,69.00000000000001,1.0,6941.47,16.0,2.0,382.0,Lansia,1
10.92,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,17.0,4.0,380.0,Lansia,0
199.14,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,17.0,2.0,459.00000000000006,Muda,1
304.15,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,16.0,1.0,341.0,Muda,2
620.54,Credit,Omaha,Branch,28.0,Student,98.0,1.0,213.36,16.0,0.0,587.0,Muda,1
757.79,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,16.0,0.0,671.0,Muda,2
122.81,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,16.0,1.0,376.0,ParuhBaya,1
96.25,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.699999999999,16.0,3.0,465.0,Lansia,0
142.55,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.68,16.0,1.0,537.0,Lansia,0
35.94,Credit,Fresno,Branch,23.0,Student,141.0,1.0,1697.28,16.0,0.0,545.0,Muda,0
24.86,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,16.0,0.0,629.0,Lansia,0
103.08,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,16.0,1.0,355.0,Lansia,1
116.27,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,18.0,1.0,341.0,Lansia,1
363.84,Debit,Columbus,Online,73.0,Retired,118.0,3.0,5415.64,17.0,3.0,381.0,Lansia,2
108.75,Debit,Houston,ATM,50.0,Doctor,22.999999999999996,4.0,14829.85,16.0,1.0,383.0,ParuhBaya,0
50.9,Credit,Jacksonville,Online,28.0,Student,150.0,1.0,1277.7,16.0,0.0,559.0,Muda,0
206.84,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.66,18.0,2.0,417.0,Muda,1
154.21,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,16.0,0.0,671.0,ParuhBaya,0
199.37,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3,17.0,3.0,493.0,Muda,2
18.23,Debit,Nashville,ATM,56.0,Engineer,28.0,1.0,8422.2,17.0,2.0,592.0,Lansia,0
398.7,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.740000000001,16.0,0.0,432.99999999999994,ParuhBaya,2
378.2,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,17.0,0.0,664.0,Dewasa,0
124.74,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,16.0,0.0,342.0,ParuhBaya,0
17.1,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,16.0,0.0,314.0,ParuhBaya,2
287.05,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.65,16.0,4.0,569.0,Muda,0
874.72,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,16.0,4.0,611.0,Muda,1
40.12,Credit,Dallas,ATM,36.0,Doctor,269.0,1.0,14304.38,17.0,2.0,564.0,Dewasa,2
125.00000000000001,Credit,Indianapolis,Online,49.0,Engineer,177.0,1.0,3215.76,16.0,0.0,517.0,ParuhBaya,0
348.44,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.94,17.0,0.0,363.0,Muda,2
128.4,Debit,Tucson,ATM,69.0,Retired,30.999999999999996,1.0,2610.64,17.0,0.0,594.0,Lansia,1
320.93,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,16.0,3.0,499.99999999999994,ParuhBaya,2
1.41,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,17.0,2.0,515.0,ParuhBaya,1
50.52,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,16.0,3.0,577.0,ParuhBaya,0
383.95,Credit,San Diego,Online,31.0,Engineer,143.0,1.0,9933.56,17.0,2.0,409.99999999999994,Muda,1
12.94,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.23,17.0,0.0,432.99999999999994,Muda,0
329.75,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,17.0,0.0,314.0,Lansia,1
40.79,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,16.0,4.0,352.0,Muda,0
99.25,Credit,Phoenix,Online,63.0,Retired,93.0,1.0,2570.34,16.0,0.0,496.0,Lansia,1
150.6,Debit,Miami,ATM,69.0,Retired,59.00000000000001,1.0,3240.14,17.0,0.0,566.0,Lansia,0
29.5,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.32,18.0,3.0,472.0,Lansia,1
54.34,Debit,Albuquerque,ATM,65.0,Doctor,45.99999999999999,1.0,8019.890000000001,18.0,0.0,314.0,Lansia,2
18.25,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,16.0,2.0,445.0,ParuhBaya,0
633.87,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.16,16.0,4.0,331.0,Muda,0
81.15,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.26,16.0,4.0,625.0,Muda,0
83.95,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,16.0,2.0,508.0,Lansia,1
410.4,Credit,Virginia Beach,ATM,61.0,Retired,78.0,1.0,2563.91,16.0,4.0,534.0,Lansia,1
172.68,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,16.0,0.0,622.0,Muda,2
139.88,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,16.0,0.0,650.0,Dewasa,2
165.55,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999999,18.0,0.0,398.0,Muda,2
53.79,Credit,Philadelphia,ATM,54.0,Engineer,137.0,3.0,6229.36,16.0,1.0,334.0,ParuhBaya,1
285.69,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,18.0,2.0,333.0,Lansia,0
532.4,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,16.0,3.0,437.00000000000006,Muda,0
293.85,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.97,16.0,3.0,451.0,Muda,2
27.94,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.4399999999998,18.0,4.0,365.99999999999994,Lansia,2
270.36,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,16.0,4.0,611.0,Muda,1
112.66,Debit,Philadelphia,Online,29.0,Engineer,176.0,3.0,852.98,16.0,0.0,412.00000000000006,Muda,1
506.03000000000003,Debit,Detroit,Branch,21.0,Student,21.000000000000004,1.0,1123.89,16.0,2.0,480.00000000000006,Muda,2
206.95,Debit,Seattle,Branch,22.0,Student,30.999999999999996,1.0,1817.65,16.0,3.0,458.00000000000006,Muda,1
350.96,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,16.0,3.0,514.0,Lansia,1
261.63,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.03,18.0,0.0,524.0,Muda,2
46.12,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,17.0,0.0,517.0,Lansia,0
27.25,Credit,Kansas City,Branch,63.0,Retired,91.99999999999999,1.0,5365.2,16.0,0.0,594.0,Lansia,0
331.66,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,17.0,0.0,419.0,Lansia,0
667.95,Credit,Oklahoma City,ATM,62.0,Doctor,253.0,1.0,13558.56,17.0,3.0,465.0,Lansia,1
49.84,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,16.0,4.0,386.99999999999994,ParuhBaya,2
556.04,Debit,Denver,ATM,72.0,Retired,26.999999999999996,1.0,5200.04,16.0,0.0,482.0,Lansia,2
88.06,Credit,Raleigh,Online,18.0,Student,288.0,1.0,1779.85,17.0,4.0,373.0,Muda,1
67.25,Debit,Miami,Online,19.0,Student,157.0,1.0,467.4,16.0,0.0,489.0,Muda,0
93.63,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,18.0,0.0,440.0,Muda,1
41.13,Credit,Philadelphia,Branch,77.0,Retired,58.00000000000001,1.0,6067.54,17.0,0.0,587.0,Lansia,1
192.02,Credit,Indianapolis,Online,79.0,Retired,154.0,1.0,5169.07,16.0,1.0,320.0,Lansia,0
291.27,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,17.0,0.0,503.00000000000006,Lansia,2
341.84,Credit,El Paso,Branch,27.0,Student,89.0,1.0,1400.04,16.0,4.0,498.99999999999994,Muda,2
98.41,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.7099999999999,17.0,0.0,510.0,Muda,1
109.28,Debit,San Diego,Online,36.0,Engineer,112.0,4.0,6338.35,16.0,4.0,513.0,Dewasa,1
27.51,Credit,Columbus,Online,40.0,Doctor,103.0,1.0,13645.63,18.0,2.0,409.99999999999994,Dewasa,2
25.77,Credit,San Diego,Online,45.0,Doctor,277.0,1.0,11749.77,17.0,0.0,475.0,ParuhBaya,1
127.56999999999998,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,17.0,0.0,615.0,ParuhBaya,0
392.05,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,16.0,0.0,503.00000000000006,Lansia,2
521.01,Credit,Seattle,Branch,41.0,Engineer,73.0,1.0,4004.55,17.0,4.0,386.99999999999994,Dewasa,1
849.76,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.88,16.0,2.0,445.0,Muda,1
172.5,Debit,Columbus,Online,68.0,Doctor,30.999999999999996,1.0,6851.16,16.0,1.0,355.0,Lansia,2
152.34,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,17.0,3.0,387.99999999999994,ParuhBaya,1
21.13,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.7,16.0,1.0,558.0,Muda,2
111.55,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,16.0,3.0,311.0,ParuhBaya,2
321.82,Credit,Raleigh,Branch,32.0,Engineer,43.0,1.0,6500.5,16.0,4.0,477.99999999999994,Muda,1
148.77,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,18.0,3.0,584.0,Lansia,1
566.33,Credit,Charlotte,ATM,24.0,Student,66.0,1.0,379.82,16.0,0.0,453.99999999999994,Muda,2
180.94,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.990000000001,16.0,0.0,468.0,Lansia,1
77.9,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7199999999999,17.0,0.0,314.0,Muda,1
318.92,Credit,Washington,Branch,21.0,Student,60.00000000000001,1.0,1167.25,18.0,4.0,534.0,Muda,1
583.3,Credit,Nashville,Online,59.0,Engineer,142.0,1.0,5896.01,16.0,4.0,639.0,Lansia,0
100.68,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.75,16.0,3.0,661.0,Lansia,0
589.64,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,16.0,3.0,408.99999999999994,Lansia,2
225.93,Credit,Omaha,Branch,25.0,Student,199.0,1.0,1864.27,17.0,0.0,601.0,Muda,1
651.55,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,17.0,4.0,604.0,Lansia,1
80.97,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,17.0,0.0,664.0,Dewasa,1
191.89,Debit,San Antonio,Branch,25.0,Student,14.0,1.0,399.57,16.0,1.0,495.0,Muda,1
304.75,Credit,Austin,Branch,78.0,Retired,125.0,1.0,1916.34,16.0,0.0,615.0,Lansia,2
201.53,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,16.0,0.0,363.0,Lansia,1
8.45,Debit,Philadelphia,ATM,22.0,Student,141.0,1.0,1115.3,17.0,4.0,632.0,Muda,1
435.98,Debit,Mesa,Branch,30.0,Engineer,105.0,1.0,7334.08,16.0,3.0,387.99999999999994,Muda,0
743.24,Credit,Indianapolis,Online,19.0,Student,109.0,1.0,1024.19,17.0,4.0,485.0,Muda,0
16.27,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,17.0,0.0,629.0,Lansia,2
290.86,Debit,Louisville,Online,45.0,Doctor,36.0,1.0,14631.88,17.0,0.0,517.0,ParuhBaya,0
85.73,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,1.0,14928.35,16.0,2.0,613.0,Dewasa,1
555.71,Credit,Boston,Branch,22.0,Student,73.0,1.0,830.3699999999999,17.0,0.0,650.0,Muda,2
40.03,Debit,Omaha,Branch,23.0,Student,200.00000000000003,1.0,6408.8,17.0,0.0,664.0,Muda,1
73.01,Credit,Milwaukee,Online,25.0,Student,61.99999999999999,1.0,1997.3299999999997,18.0,2.0,382.0,Muda,0
346.12,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,17.0,4.0,310.0,ParuhBaya,1
1.9299999999999997,Debit,Chicago,Branch,47.0,Doctor,175.0,5.0,5684.09,18.0,3.0,381.0,ParuhBaya,2
252.92999999999998,Debit,Portland,ATM,75.0,Retired,222.0,1.0,2760.37,16.0,0.0,636.0,Lansia,1
238.54,Debit,Indianapolis,ATM,19.0,Student,12.0,4.0,868.9099999999999,16.0,4.0,576.0,Muda,0
7.5600000000000005,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,16.0,0.0,636.0,Dewasa,0
540.4,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77,16.0,2.0,620.0,ParuhBaya,0
264.14,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,17.0,4.0,464.0,Lansia,2
248.15000000000003,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,16.0,3.0,507.0,Lansia,0
24.34,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,17.0,2.0,340.0,ParuhBaya,1
428.61,Debit,Fort Worth,ATM,66.0,Doctor,61.99999999999999,1.0,11937.04,16.0,0.0,664.0,Lansia,0
117.66,Credit,Memphis,Branch,39.0,Doctor,126.0,1.0,6794.17,18.0,3.0,458.00000000000006,Dewasa,0
165.8,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,17.0,3.0,549.0,Lansia,0
289.18,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,16.0,1.0,431.99999999999994,Lansia,2
125.38999999999999,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.69,16.0,0.0,461.0,Muda,0
305.18,Debit,Chicago,Online,58.0,Retired,215.99999999999997,1.0,4474.2,17.0,0.0,517.0,Lansia,2
506.90000000000003,Credit,Houston,Branch,64.0,Doctor,56.0,1.0,11471.87,17.0,2.0,368.00000000000006,Lansia,0
504.11999999999995,Credit,Baltimore,Branch,25.0,Student,101.0,1.0,1107.28,17.0,4.0,569.0,Muda,2
42.09,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,18.0,4.0,653.0,Muda,2
607.28,Debit,Baltimore,ATM,32.0,Doctor,84.00000000000001,1.0,9679.68,16.0,0.0,650.0,Muda,2
91.9,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.94,16.0,0.0,538.0,Lansia,2
303.43,Debit,Virginia Beach,Branch,22.0,Student,30.0,1.0,1833.24,17.0,1.0,516.0,Muda,1
668.78,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6799999999998,17.0,0.0,377.0,Muda,0
270.54,Credit,Sacramento,ATM,20.0,Student,139.0,1.0,269.78,18.0,0.0,580.0,Muda,1
247.93,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,18.0,0.0,447.0,Dewasa,0
34.67,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6,16.0,1.0,558.0,Muda,2
326.03,Credit,New York,Online,18.0,Student,137.0,1.0,290.24,16.0,1.0,544.0,Muda,1
148.26,Debit,Omaha,ATM,25.0,Student,57.0,1.0,958.7,17.0,0.0,545.0,Muda,1
373.99,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,16.0,0.0,377.0,Lansia,1
819.48,Debit,Virginia Beach,ATM,25.0,Student,26.0,1.0,1804.5,16.0,3.0,395.0,Muda,1
14.0,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.179999999999,16.0,2.0,424.0,ParuhBaya,1
57.16,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22,18.0,3.0,507.0,Dewasa,2
282.26,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,16.0,0.0,496.0,Dewasa,0
473.2,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52,16.0,0.0,453.99999999999994,Dewasa,0
192.97,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,16.0,0.0,601.0,Lansia,1
168.99,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.57,18.0,0.0,552.0,Muda,2
1.8200000000000003,Debit,San Francisco,Online,80.0,Retired,60.00000000000001,1.0,5571.39,17.0,3.0,570.0,Lansia,1
40.9,Debit,Charlotte,ATM,55.0,Doctor,37.0,1.0,1514.34,18.0,3.0,521.0,ParuhBaya,2
78.91,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.43,17.0,2.0,613.0,Lansia,1
169.97,Credit,San Diego,ATM,22.0,Student,12.0,1.0,6269.12,17.0,3.0,332.0,Muda,1
17.79,Debit,Jacksonville,Branch,61.0,Retired,162.0,5.0,2281.9,17.0,2.0,620.0,Lansia,0
486.61,Credit,Sacramento,ATM,48.0,Engineer,130.0,1.0,2006.69,16.0,1.0,341.0,ParuhBaya,1
148.13,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,16.0,4.0,597.0,Lansia,1
164.52,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,16.0,0.0,314.0,Lansia,2
720.89,Debit,Indianapolis,ATM,27.0,Student,120.0,1.0,447.06,17.0,0.0,321.0,Muda,0
268.7,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,16.0,1.0,397.0,ParuhBaya,0
637.34,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,16.0,4.0,429.0,ParuhBaya,0
216.76,Credit,Omaha,Online,47.0,Engineer,138.0,1.0,643.6399999999999,17.0,3.0,360.0,ParuhBaya,1
418.02,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,17.0,1.0,516.0,ParuhBaya,0
292.03,Credit,Memphis,ATM,46.0,Engineer,154.0,1.0,951.3300000000002,16.0,0.0,426.0,ParuhBaya,0
251.4,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,16.0,2.0,487.0,Lansia,1
184.56,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,16.0,3.0,339.0,Muda,1
33.76,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,17.0,0.0,657.0,Muda,1
138.68,Credit,Colorado Springs,Branch,22.0,Student,44.0,1.0,206.2,16.0,2.0,508.0,Muda,2
42.56,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,16.0,0.0,461.0,Muda,0
53.83,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,17.0,2.0,522.0,Lansia,2
